time,502,200,500,302 
250,8.9,101.5,,59.8 
260,18.7,99,0.5,61.8 
270,25.6,98.3,0.3,67 
280,41.3,92.1,1,63.1 
290,41.4,96.8,2.3,63.9 
300,45.9,96.5,2.9,64.9 
310,50.5,94.3,4.1,64.7 
320,57.2,91.1,6,67.1 
330,5.2,94.8,9,35.3 
340,0,78.7,8.5,26.1 
350,0,77.3,13.7,26.9 
360,0,54.9,5.5,28.7 
370,0,22.7,5.6,28.8 
380,0,23.2,5.1,28.4 
390,0,23.1,6,28.3 
400,0,10.9,0.7,29.1 
407,0,0,0,11.5 
