time,freemem@tsung_controller@ip-172-31-29-214 
0,3516.5234375 
10,3515.55859375 
20,3512.95703125 
30,3511.2734375 
40,3500.69921875 
50,3494.5078125 
60,3493.11328125 
70,3485.3828125 
80,3481.85546875 
90,3472.7890625 
100,3470.72265625 
110,3468.8984375 
120,3466.984375 
130,3451.0234375 
140,3447.25390625 
150,3445.86328125 
160,3444.86328125 
170,3443.140625 
180,3442.078125 
190,3428.7109375 
200,3424.62890625 
210,3414.46484375 
220,3398.91015625 
230,3393.6640625 
240,3391.9765625 
250,3374.8828125 
260,3360.75390625 
270,3357.78515625 
280,3356.328125 
290,3355.19921875 
300,3341.24609375 
310,3326.09765625 
320,3322.19921875 
330,3321.4609375 
340,3320.58984375 
350,3319.96484375 
360,3327.69140625 
370,3327.3125 
380,3327.59375 
390,3328.6875 
400,3332.1484375 
407,3350.76171875 
