time,users_count,finish_users_count 
0,0.6,0.3 
10,0.9,0.4 
20,1.1,0.6 
30,1.5,1 
40,1,1 
50,1.8,1.2 
60,1.6,1.4 
70,1.3,1.2 
80,1.1,1.6 
90,0.8,1.4 
100,0.5,0.8 
110,0,0.6 
120,1,1 
130,0,0.3 
140,0,0 
