time,freemem@tsung_controller@ip-172-31-23-21 
0,3517.03515625 
10,3517.03515625 
20,3517.03515625 
30,3517.03515625 
40,3517.03515625 
50,3517.03515625 
60,3517.03515625 
70,3517.03515625 
80,3517.03515625 
90,3517.03515625 
100,3517.03515625 
110,3517.03515625 
120,3517.03515625 
130,3517.03515625 
140,3517.03515625 
150,3517.03515625 
160,3517.03515625 
170,3517.03515625 
180,3517.03515625 
190,3517.03515625 
200,3517.03515625 
210,3517.03515625 
220,3517.03515625 
230,3517.03515625 
240,3517.03515625 
250,3517.03515625 
260,3517.03515625 
270,3517.03515625 
280,3517.03515625 
290,3517.03515625 
300,3517.03515625 
310,3517.03515625 
320,3517.03515625 
