time,page 
0,54.31669999999999 
10,32.960125 
20,35.66955 
30,119.95030769230769 
40,67.73131707317076 
50,82.75944736842104 
60,154.3826216216216 
70,86.07537804878046 
80,172.73110869565215 
90,94.49692592592592 
100,207.67160800000002 
110,154.8190496453901 
120,271.8533294117647 
130,193.30321874999993 
140,187.53932142857144 
150,291.19754411764706 
160,246.34007983193283 
170,229.82402692307699 
180,737.6592586206893 
190,1973.5535786350147 
200,2316.016112781959 
210,2683.620590062108 
220,2790.895302107725 
230,2643.549143100513 
240,2387.4709528907943 
250,2998.5085066666647 
260,3167.6742850122855 
270,3511.300986737399 
280,5317.661154761905 
290,6060.741447698743 
300,5252.468396887161 
310,5182.045855895193 
320,9627.707743119267 
