time,users,connected 
0,10,10 
10,19,18 
20,40,38 
30,52,52 
40,83,83 
50,105,105 
60,117,112 
70,155,156 
80,186,179 
90,223,220 
100,240,231 
110,276,268 
120,300,296 
130,331,315 
140,366,361 
150,405,394 
160,475,465 
170,581,562 
180,674,653 
190,786,769 
200,958,945 
210,1096,1079 
220,1225,1035 
230,1361,1045 
240,1302,1023 
250,1124,906 
260,928,779 
270,720,668 
280,600,545 
290,484,411 
300,355,290 
310,237,241 
320,144,144 
