time,connect,request 
0,1.376,13.261 
10,1.129,12.158 
20,0.892,10.876 
30,0.892,10.876 
40,0.883,9.481 
50,0.883,9.481 
60,0.883,9.481 
70,0.88,8.841 
80,0.847,8.841 
90,0.847,7.93 
100,0.847,6.916 
110,0.847,6.916 
120,0.847,6.675 
130,0.847,6.675 
140,0.842,6.675 
150,0.842,6.675 
160,0.842,6.675 
170,0.842,6.675 
180,0.833,6.675 
190,0.833,6.675 
200,0.833,0.501 
210,0.833,0.501 
220,0.833,0.5 
230,0.744,0.488 
240,0.733,0.488 
250,0.733,0.488 
260,0.733,0.488 
270,0.733,0.488 
280,0.733,0.488 
290,0.733,0.488 
300,0.733,0.488 
310,0.733,0.488 
320,0.733,0.488 
