time,page 
0,54.0942065105867 
10,19.94205522531153 
20,17.955593664579848 
30,204.11578116292597 
40,134.68262187851184 
50,149.5811906050563 
60,215.5290253263516 
70,165.6676742809223 
80,242.9512846549451 
90,170.77610673409137 
100,275.46594218224203 
110,241.8142688339098 
120,345.15732530212216 
130,278.73667032848687 
140,287.6215520213713 
150,405.30736432230674 
160,365.2550195933645 
170,339.8990545523819 
180,730.0064089416393 
190,1490.1769061043674 
200,2175.7287537514558 
210,3052.0190256831092 
220,3273.3964603626173 
230,3416.1293701967215 
240,2963.5317582177627 
250,4759.980993163455 
260,5376.2435242855445 
270,5610.2276513854895 
280,6788.311157919243 
290,6393.490293845323 
300,6031.6162175414 
310,6141.769285617888 
320,7039.334347133367 
