time,size_sent,size_rcv 
0,10.54375,10.725 
10,17.775,18.0125 
20,38.9296875,39.4625 
30,77.40078125,79.0203125 
40,125.83828125,127.23828125 
50,172.09296875,175.70234375 
60,230.27890625,236.3578125 
70,339.4984375,348.590625 
80,484.37109375,499.3484375 
90,585.8390625,611.5921875 
100,813.6375,851.13125 
110,1022.78046875,1077.13125 
120,1347.74375,1413.48828125 
130,1567.05078125,1637.14453125 
140,1831.265625,1920.85078125 
150,2172.76875,2284.559375 
160,2545.31953125,2674.5578125 
170,2964.8671875,3099.76171875 
180,3442.59453125,3585.02578125 
190,3991.74921875,4140.7421875 
200,4636.3015625,4709.00859375 
210,5341.09765625,5309.4125 
220,5965.5484375,5851.9625 
230,6779.2234375,6557.26640625 
240,7539.10546875,7180.22734375 
250,8303.08125,7698.3671875 
260,9021.084375,8245.8046875 
270,9762.70625,8775.30625 
280,10255.05703125,9165.6125 
290,10693.8046875,9589.28046875 
300,11136.23671875,9988.65390625 
310,11550.965625,10335.26640625 
320,11876.790625,10571.0421875 
