time,users_count,finish_users_count 
0,10,0 
10,19,0 
20,40,0 
30,56,4 
40,91,8 
50,116,11 
60,137,20 
70,188,33 
80,241,55 
90,288,65 
100,340,100 
110,406,130 
120,483,183 
130,548,217 
140,620,254 
150,715,310 
160,839,364 
170,992,411 
180,1148,474 
190,1329,543 
200,1577,619 
210,1831,735 
220,2059,834 
230,2333,972 
240,2416,1114 
250,2416,1292 
260,2416,1488 
270,2416,1696 
280,2416,1816 
290,2416,1932 
300,2416,2061 
310,2416,2179 
320,2416,2272 
