time,502,200,500,302 
200,238,5108,,1729 
210,704,5648,2,1912 
220,1073,6153,3,2065 
230,1732,6713,25,2224 
240,2307,7225,44,2340 
250,2985,7580,69,2411 
260,3749,7922,109,2460 
270,4506,8285,125,2528 
280,4846,8602,138,2622 
290,5067,8932,176,2729 
300,5357,9232,222,2844 
310,5667,9511,246,2972 
320,5829,9740,246,3122 
