time,session 
30,35117.509 
40,35117.509 
50,35117.509 
60,35140.315 
70,35140.315 
80,80182.908 
90,80182.908 
100,80182.908 
110,80182.908 
120,80182.908 
130,80336.548 
140,80336.548 
150,80336.548 
160,80336.548 
170,80336.548 
180,80336.548 
190,80336.548 
200,80336.548 
210,82110.438 
220,82110.438 
230,82110.438 
240,82110.438 
250,82110.438 
260,82110.438 
270,82110.438 
280,83181.587 
290,83427.762 
300,83427.762 
310,83427.762 
320,83778.844 
330,84218.81 
340,84218.81 
350,84218.81 
360,84218.81 
370,84218.81 
380,84218.81 
390,84709.195 
