time,load@tsung_controller@ip-172-31-23-21 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.16015625 
120,0.12890625 
130,0.109375 
140,0.1015625 
150,0.078125 
160,0.0703125 
170,0.05859375 
180,0.05078125 
190,0.0390625 
200,0.03125 
210,0.03125 
220,0.01953125 
230,0.08984375 
240,0.23046875 
250,0.19140625 
260,0.16015625 
270,0.140625 
280,0.109375 
290,0.1015625 
300,0.078125 
310,0.0703125 
320,0.05859375 
330,0.05078125 
340,0.0390625 
350,0.03125 
360,0.03125 
367,0.01953125 
