time,users,connected 
0,4,4 
10,14,14 
20,26,23 
30,45,43 
40,62,61 
50,94,91 
60,117,114 
70,148,146 
80,173,170 
90,213,201 
100,233,226 
110,256,244 
120,270,264 
130,294,285 
140,352,342 
150,405,386 
160,470,459 
170,603,583 
180,695,683 
190,825,798 
200,906,892 
210,1029,953 
220,1169,986 
230,1301,981 
240,1324,981 
250,1169,894 
260,968,775 
270,740,642 
280,617,559 
290,511,463 
300,370,304 
310,260,242 
320,162,162 
330,121,121 
340,50,68 
347,0,0 
