time,size_sent,size_rcv 
0,5.11328125,5.21015625 
10,12.65703125,12.63828125 
20,23.090625,23.16171875 
30,52.1359375,52.66484375 
40,96.0296875,98.17421875 
50,142.19140625,144.4921875 
60,199.2,203.0546875 
70,262.671875,269.52734375 
80,377.91953125,389.05390625 
90,527.5015625,545.43828125 
100,667.00625,691.4578125 
110,872.1921875,909.2578125 
120,1137.48984375,1169.690625 
130,1375.42421875,1433.78828125 
140,1616.81171875,1686.459375 
150,1888.5984375,1948.38671875 
160,2210.0484375,2285.72265625 
170,2605.66953125,2651.0546875 
180,2999.70546875,3049.70078125 
190,3490.13359375,3434.13515625 
200,4057.05390625,3853.78671875 
210,4674.45859375,4334.1578125 
220,5293.65078125,4833.8765625 
230,5819.97578125,5335.103125 
240,6437.68515625,5812.07734375 
250,7090.5,6250.9640625 
260,7789.97578125,6699.8859375 
270,8307.0515625,7165.86484375 
280,8656.6046875,7482.8578125 
290,9036.50390625,7765.09765625 
300,9313.1296875,8058.73671875 
310,9622.821875,8332.4078125 
320,9845.17109375,8520.98046875 
330,9985.35859375,8633.90390625 
340,10098.91875,8765.128125 
347,10132.75859375,8849.3296875 
