time,502,200,500,302 
180,1.9,42.6,,14.9 
190,45.9,31.6,,7.9 
200,61.1,30.2,,9.4 
210,50.8,39.6,0.1,13.4 
220,82.3,30.6,1.9,12.1 
230,75.4,32.2,2.1,12.7 
240,80.5,28.2,2.2,12.6 
250,72.7,27,2,5.8 
260,102.6,19.3,2.3,3.6 
270,96.4,21,3.6,4.2 
280,49.3,18.9,3.1,7.3 
290,46.4,14.6,3.2,9.6 
300,43,16.3,3.3,12 
310,43.5,14.4,3.3,9.4 
320,26.5,14.3,0.4,11 
330,0,13.1,0,11 
340,0,15.4,0,6.6 
347,0,9.2,0,2 
