time,size_sent,size_rcv 
0,5.11328125,5.21015625 
10,7.54375,7.428125 
20,10.43359375,10.5234375 
30,29.0453125,29.503125 
40,43.89375,45.509375 
50,46.16171875,46.31796875 
60,57.00859375,58.5625 
70,63.471875,66.47265625 
80,115.24765625,119.5265625 
90,149.58203125,156.384375 
100,139.5046875,146.01953125 
110,205.1859375,217.8 
120,265.29765625,260.4328125 
130,237.934375,264.09765625 
140,241.3875,252.67109375 
150,271.78671875,261.92734375 
160,321.45,337.3359375 
170,395.62109375,365.33203125 
180,394.0359375,398.64609375 
190,490.428125,384.434375 
200,566.9203125,419.6515625 
210,617.4046875,480.37109375 
220,619.1921875,499.71875 
230,526.325,501.2265625 
240,617.709375,476.97421875 
250,652.81484375,438.88671875 
260,699.47578125,448.921875 
270,517.07578125,465.97890625 
280,349.553125,316.99296875 
290,379.89921875,282.23984375 
300,276.62578125,293.6390625 
310,309.6921875,273.67109375 
320,222.34921875,188.57265625 
330,140.1875,112.9234375 
340,113.56015625,131.22421875 
347,33.83984375,84.2015625 
