time,recvpackets@tsung_controller@ip-172-31-23-21 
10,638 
20,638 
30,638 
40,638 
50,638 
60,638 
70,638 
80,638 
90,750 
100,978 
110,978 
120,1205 
130,1651 
140,1687 
150,1687 
160,1714 
170,2261 
180,2596 
190,2596 
200,2975 
210,3053 
220,3386 
230,3764 
240,3889 
250,3889 
260,3889 
270,3889 
280,3889 
290,3889 
300,3889 
310,3889 
320,3889 
330,3889 
340,3889 
347,3889 
