time,connect,request 
0,1.078,11.427 
10,1.078,11.427 
20,1.078,11.427 
30,0.968,11.356 
40,0.932,11.078 
50,0.894,11.078 
60,0.894,10.318 
70,0.894,10.318 
80,0.894,7.3 
90,0.894,7.3 
100,0.894,7.3 
110,0.894,7.3 
120,0.889,7.3 
130,0.884,7.3 
140,0.884,7.3 
150,0.861,7.3 
160,0.859,7.3 
170,0.859,7.3 
180,0.81,0.518 
190,0.81,0.496 
200,0.81,0.489 
210,0.81,0.489 
220,0.81,0.489 
230,0.718,0.489 
240,0.718,0.489 
250,0.718,0.489 
260,0.718,0.489 
270,0.718,0.489 
280,0.718,0.485 
290,0.718,0.485 
300,0.718,0.485 
310,0.718,0.485 
320,0.718,0.485 
330,0.718,0.485 
340,0.718,0.485 
347,0.718,0.485 
