time,connect,request 
0,4.736000000000001,45.748599999999996 
10,1.3132,28.803277777777776 
20,1.3691111111111107,20.780714285714282 
30,1.363952380952381,28.639527272727275 
40,1.2883809523809522,45.210918918918935 
50,1.2738823529411765,47.73803448275863 
60,2.0875999999999997,52.63464285714284 
70,1.7885897435897435,48.08212612612615 
80,1.5049090909090912,86.66707909604517 
90,17.080402985074624,91.14711203319501 
100,1.6099230769230768,88.31335784313731 
110,1.252985074626866,121.94244078947376 
120,1.3834202898550723,206.45798066298323 
130,1.1743614457831324,334.88410242587594 
140,1.2952702702702705,120.07973809523793 
150,1.342537735849056,300.2463609022558 
160,1.1744857142857146,397.2671395833338 
170,1.1590927835051543,904.2624601018682 
180,1.2532781065088745,1736.2990134680122 
190,1.1057339449541288,1451.4996252927424 
200,1.1268043478260865,1333.0544915590874 
210,1.0929141791044774,1306.202872954764 
220,1.063872413793104,1017.6506375098521 
230,1.01176802507837,1166.0174901960772 
240,1.2103993902439028,997.5927060728736 
250,1.1818333333333333,1213.9284083720913 
260,1.2529775280898885,1024.8436025039114 
270,1.3178446601941751,1120.806805910541 
280,1.3963738317757013,1648.155248091601 
290,12.732999999999986,1932.2906056910579 
300,1.4005338983050843,1885.9185978552264 
310,1.2115353535353532,1855.9217960339934 
320,1.7691999999999997,2496.978586206892 
330,0,5159.841792531116 
340,0,5346.586704545458 
347,0,2557.7629553571423 
