time,page 
0,40.96853608247424 
10,30.699055555555567 
20,32.65816494845359 
30,25.903011235955056 
40,27.443523809523803 
50,36.43142168674698 
60,27.436144876325102 
70,26.536414248021117 
80,24.715976689976703 
90,25.43979571984435 
100,27.895898496240587 
110,28.157240549828153 
120,25.924088050314456 
130,27.75187463976947 
140,28.766122448979594 
150,38.41965942028984 
160,31.104599534342245 
170,29.79944971751415 
180,31.77968847352028 
190,33.18444074436822 
200,34.3555918163673 
210,37.81099727024562 
220,44.99382797567333 
230,46.60823721340395 
240,48.53657276995299 
250,48.81478778135049 
260,56.30452143950992 
270,68.80535281690128 
280,160.1557194630873 
290,92.99828226363013 
300,171.10144294395678 
310,682.9529439058175 
320,1475.6402635355537 
330,1133.2181749460024 
340,38.80218633540374 
350,35.190055956678705 
360,25.262186982248533 
370,12.672272058823523 
