time,size_sent,size_rcv 
0,82.5515625,81.96796875 
10,100.72109375,100.80546875 
20,83.98125,83.5671875 
30,145.4203125,153.1015625 
40,218.84453125,220.38203125 
50,218.2859375,223.5859375 
60,249.41640625,254.88125 
70,328.42890625,361.796875 
80,363.971875,379.390625 
90,444.27890625,438.57890625 
100,454.871875,461.0421875 
110,506.77421875,528.30546875 
120,532.08828125,543.29765625 
130,591.03515625,604.26328125 
140,616.0234375,630.65625 
150,711.9578125,713.8703125 
160,726.78359375,749.26875 
170,748.69375,752.67421875 
180,773.0703125,795.50546875 
190,868.3828125,862.69375 
200,851.1390625,869.4140625 
210,940.93515625,953.25390625 
220,954.603125,993.79296875 
230,949.209375,940.62421875 
240,1070.42109375,1086.2578125 
250,1026.23984375,1007.659375 
260,1132.70390625,1179.88125 
270,1176.7046875,1189.54140625 
280,1274.91953125,1299.46953125 
290,1221.9359375,1222.96796875 
300,1244.265625,1255.346875 
310,1299.3015625,1239.653125 
320,1304.43125,1263.42890625 
330,983.4296875,1199.7546875 
340,901.82890625,808.103125 
350,870.228125,802.03125 
360,678.884375,426.675 
370,441.79453125,186.1625 
