time,connect,request 
0,0.827,8.168 
10,0.827,8.082 
20,0.827,8.082 
30,0.827,7.102 
40,0.797,6.283 
50,0.786,6.104 
60,0.786,6.104 
70,0.749,6.104 
80,0.749,6.104 
90,0.73,6.104 
100,0.73,6.104 
110,0.73,6.104 
120,0.674,6.104 
130,0.674,6.104 
140,0.674,6.104 
150,0.674,5.814 
160,0.674,5.814 
170,0.674,5.677 
180,0.674,5.677 
190,0.67,5.677 
200,0.67,5.677 
210,0.67,5.677 
220,0.67,5.677 
230,0.67,5.677 
240,0.67,5.677 
250,0.67,5.677 
260,0.67,5.677 
270,0.666,5.677 
280,0.666,5.677 
290,0.666,5.677 
300,0.666,5.677 
310,0.666,5.677 
320,0.666,0.508 
330,0.666,0.508 
340,0.666,0.508 
350,0.666,0.508 
360,0.666,0.508 
370,0.666,0.508 
