time,connect,request 
0,192.32,206.577 
10,192.32,206.577 
20,192.32,206.577 
30,192.32,206.577 
40,192.32,206.577 
50,192.32,397.29 
60,192.32,397.29 
70,192.32,397.29 
80,192.32,397.29 
90,192.32,397.29 
100,192.32,397.29 
110,192.32,397.29 
120,192.32,397.29 
130,192.32,397.29 
140,192.32,397.29 
150,192.32,397.29 
160,192.32,397.29 
170,192.32,397.29 
180,192.32,397.29 
190,192.32,397.29 
200,192.32,397.29 
210,192.32,397.29 
220,192.32,397.29 
230,363.177,510.239 
240,363.177,510.239 
250,363.177,510.239 
260,363.177,510.239 
270,363.177,510.239 
280,363.177,510.239 
290,363.177,510.239 
300,363.177,510.239 
310,363.177,1103.996 
320,363.177,1577.47 
330,363.177,1654.065 
340,363.177,1654.065 
350,363.177,1654.065 
360,363.177,1654.065 
370,363.177,1654.065 
