time,page 
0,35.05282666666667 
10,37.351761061946895 
20,33.54642528735632 
30,48.44769189189192 
40,52.934652631578956 
50,44.97363999999999 
60,79.27172424242421 
70,315.43745999999993 
80,1028.3191737089205 
90,1240.553556321839 
100,2492.1729333333324 
110,2949.206077617329 
120,2714.9357413793145 
130,2452.0480812407677 
140,2161.180096336503 
150,2028.71944201031 
160,2074.3328904109626 
170,1868.5656710369487 
180,1670.4597553083927 
190,1597.73185089463 
200,1612.256063788027 
210,1421.8741663669045 
220,1473.5967504708112 
230,1373.6996287944517 
240,1316.0274418796396 
250,1183.146042035397 
260,1234.5265101275334 
270,1160.5991157142867 
280,1097.1939889807127 
290,1137.2708872077023 
300,586.1709258064525 
310,306.5690185778345 
320,713.260029773461 
330,1376.5759606643353 
340,1856.316497191011 
350,1782.2212861035403 
360,1737.6929915662665 
370,2541.424490384617 
380,3227.5171435897432 
390,2759.491574468088 
400,4478.442865384612 
410,15767.45373958333 
420,31501.938542372878 
430,28801.307240740745 
440,27079.94344444445 
450,22649.423648148153 
