time,sentpackets@tsung_controller@ip-172-31-28-236 
10,80 
20,80 
30,80 
40,80 
50,121 
60,129 
70,129 
80,264 
90,267 
100,267 
110,552 
120,552 
130,552 
140,552 
150,552 
160,566 
170,566 
180,566 
190,566 
200,566 
210,566 
220,566 
230,566 
240,566 
250,566 
254,566 
