time,page 
0,15.159185867321503 
10,17.876112942042706 
20,19.460420975970266 
30,19.114429167516356 
40,17.624817906222464 
50,16.690800398354668 
60,18.863375482536405 
70,17.355039269796865 
80,17.499217968050267 
90,21.312440641818114 
100,18.912523719989544 
110,17.132393814044377 
120,17.929249226679854 
130,17.685507091340913 
140,19.695702416399275 
150,17.184143874027228 
160,12.945704606865586 
170,5.896180431036537 
180,6.237426926848071 
190,8.933163904658864 
200,2.7258361757711813 
210,0.8118422322101747 
220,1.603560688796361 
230,3.412421615806533 
240,7.307027157719924 
250,5.020829229850927 
254,4.64476996379034 
