time,page 
0,102.229 
10,102.229 
20,102.229 
30,102.229 
40,102.229 
50,102.229 
60,102.229 
70,102.229 
80,102.229 
90,107.314 
100,114.474 
110,114.474 
120,114.474 
130,114.474 
140,114.474 
150,114.474 
160,114.474 
170,114.474 
180,114.474 
190,114.474 
200,114.474 
210,114.474 
220,114.474 
230,114.474 
240,114.474 
250,114.474 
254,114.474 
