time,connect,request 
0,19.323,119.858 
10,19.323,119.858 
20,19.323,119.858 
30,19.323,460.487 
40,19.323,1355.551 
50,19.323,1355.551 
60,19.323,2413.452 
70,19.323,2715.397 
80,19.323,4095.834 
90,19.323,5360.882 
100,19.323,7652.132 
110,19.323,8478.837 
120,19.323,9968.753 
130,19.323,13025.996 
140,19.323,13295.765 
150,19.323,14362.231 
160,19.323,16860.343 
170,19.323,16860.343 
180,19.323,16860.343 
190,19.323,16860.343 
200,19.323,16860.343 
210,19.323,16980.138 
220,19.323,19312.395 
230,19.323,19312.395 
240,19.323,19312.395 
250,19.323,19732.23 
260,19.323,19732.23 
270,19.323,19732.23 
280,19.323,19732.23 
284,19.323,19732.23 
