time,session 
30,0 
40,580.1030492382131 
50,7874.473911334852 
60,6865.760012757871 
70,6118.235913860456 
80,7618.146338238629 
90,7090.908941031732 
100,6613.053962821512 
110,7265.296418207451 
120,9232.968476939534 
130,15703.04600064242 
140,17015.03142036446 
150,17626.868786545416 
160,21611.28320886651 
170,25571.711073634582 
180,23179.794349568747 
190,23964.67637444204 
200,24937.624696372033 
210,25248.119977045284 
220,17318.191811169338 
230,18017.43353507945 
240,18151.81452392675 
250,12493.089373676661 
260,15027.606995874032 
270,16684.80651134158 
280,12362.09496425389 
284,6181.122895723444 
