time,502,200,500,302 
120,51,1006,28,458 
130,238,1134,43,518 
140,462,1258,53,562 
150,812,1354,64,586 
160,1018,1426,92,623 
170,1203,1528,121,652 
180,1427,1616,151,664 
190,1659,1714,194,676 
200,1921,1797,238,703 
210,1981,1867,296,732 
220,2123,1912,347,754 
230,2128,1954,385,789 
240,2128,1999,450,818 
250,2128,2046,492,862 
260,2128,2087,547,901 
270,2128,2146,595,943 
280,2128,2208,627,948 
284,2128,2244,627,948 
