time,freemem@tsung_controller@ip-172-31-27-7 
0,3515.32421875 
10,3516.08203125 
20,3516.08203125 
30,3516.08203125 
40,3516.08203125 
50,3516.08203125 
60,3516.08203125 
70,3516.08203125 
80,3516.08203125 
90,3516.08203125 
100,3516.08203125 
110,3516.08203125 
120,3516.08203125 
130,3516.08203125 
140,3516.08203125 
150,3516.08203125 
160,3516.08203125 
170,3516.08203125 
180,3516.08203125 
190,3516.08203125 
200,3516.08203125 
210,3516.08203125 
220,3516.08203125 
230,3516.08203125 
240,3516.08203125 
250,3516.08203125 
260,3516.08203125 
270,3516.08203125 
280,3516.08203125 
284,3516.08203125 
