time,size_sent,size_rcv 
0,5.30078125,5.309375 
10,12.84140625,12.7296875 
20,20.81015625,20.45703125 
30,44.53828125,44.8078125 
40,100.0234375,100.89375 
50,157.71484375,154.371875 
60,260.34140625,260.853125 
70,370.3734375,360.04765625 
80,494.06171875,458.19140625 
90,611.07890625,541.69453125 
100,753.0359375,671.621875 
110,900.06015625,791.09375 
120,1056.9671875,907.378125 
130,1292.925,1084.41796875 
140,1538.71875,1255.9265625 
150,1805.68046875,1436.61875 
160,1991.55,1587.446875 
170,2197.71015625,1760.79375 
180,2396.91015625,1931.475 
190,2592.34609375,2131.56796875 
200,2785.371875,2331.19140625 
210,2906.91015625,2489.71328125 
220,3039.64296875,2634.6625 
230,3110.56796875,2727.8390625 
240,3184.54140625,2861.5515625 
250,3250.25234375,2964.16640625 
260,3313.05078125,3081.68046875 
270,3369.73359375,3206.98046875 
280,3418.2125,3308.24921875 
284,3428.57578125,3340.30390625 
