time,connect,request 
0,1.034,14.509 
10,0.928,14.355 
20,0.899,13.952 
30,0.899,13.889 
40,0.853,13.833 
50,0.853,8.243 
60,0.849,8.243 
70,0.849,8.243 
80,0.849,8.243 
90,0.849,8.243 
100,0.793,8.243 
110,0.793,8.243 
120,0.793,0.514 
130,0.793,0.514 
140,0.793,0.506 
150,0.793,0.495 
160,0.793,0.495 
170,0.793,0.495 
180,0.793,0.495 
190,0.793,0.495 
200,0.793,0.495 
210,0.793,0.495 
220,0.793,0.495 
230,0.793,0.495 
240,0.793,0.495 
250,0.793,0.495 
260,0.793,0.495 
270,0.793,0.495 
280,0.793,0.495 
284,0.793,0.495 
