time,users,connected 
0,5,5 
10,15,10 
20,31,13 
30,48,20 
40,70,21 
50,92,23 
60,119,24 
70,141,24 
80,175,34 
90,227,51 
100,267,40 
110,321,55 
120,370,47 
130,403,34 
140,439,37 
150,480,41 
160,516,23 
170,516,-48 
180,516,-52 
190,516,-62 
200,516,-66 
210,516,-21 
220,516,-38 
230,516,-14 
240,516,-14 
250,516,-29 
260,516,-39 
270,516,-61 
280,516,-35 
284,516,-23 
