time,page 
0,37.71375593811892 
10,23.832067723133047 
20,19.068474681383307 
30,186.12133074688956 
40,585.8094435119108 
50,529.876603185884 
60,1049.4306736623653 
70,1294.9358529001092 
80,2628.9944681546203 
90,3503.365353025647 
100,4873.174164678644 
110,5614.19814334275 
120,7146.619919726147 
130,10339.966563819677 
140,12309.511615745276 
150,12120.025054929922 
160,13544.207280708002 
170,17006.717826212574 
180,17464.53234527665 
190,19406.88858286058 
200,17975.664444166003 
210,17321.943993921697 
220,17906.03627801857 
230,23197.841215408454 
240,23691.425583784538 
250,19095.648994171486 
260,4973.981657834855 
270,7125.732929357645 
280,11139.746694424166 
284,7790.8475254604255 
