time,page 
0,56.24752013998449 
10,23.124256576664617 
20,22.30274741184355 
30,17.600837723322876 
40,20.380944645815607 
50,20.870463052951266 
60,19.058834214303463 
70,20.72796842854712 
80,19.536507728572378 
90,25.729671076819002 
100,22.43245826734107 
110,23.547520985926912 
120,28.62127963729461 
130,30.906948424918852 
140,35.64426505997855 
150,44.527744160078406 
160,66.41310238574836 
170,46.97098264673269 
180,57.86557155676781 
190,89.89225741286508 
200,684.4184467595537 
210,655.8503372222027 
220,696.738820301496 
230,916.9906120883675 
240,829.6951917346387 
250,934.3223773346186 
260,940.6137746642131 
270,946.3103281902777 
280,941.6980706826694 
290,991.1156013111658 
300,1021.0736692276 
310,985.9750298927848 
320,977.5964589456128 
330,874.7390154960798 
340,37.57961323522509 
350,25.041059407217404 
360,21.710575166034758 
370,8.290943986383802 
380,8.311345141322134 
390,8.095439386897917 
400,6.94559782205777 
407,1.9255114184645001 
