time,session 
30,35056.035 
40,35052.789 
50,35052.789 
60,35050.999 
70,35050.999 
80,35050.999 
90,35050.999 
100,35050.999 
110,35050.999 
120,35050.999 
130,35050.999 
140,35050.999 
150,35050.999 
160,35050.999 
170,35050.999 
180,35050.999 
190,35050.999 
200,35050.999 
210,35050.999 
220,35050.999 
230,35050.999 
240,35050.999 
250,35050.999 
260,35050.999 
270,35050.999 
280,35050.999 
290,35050.999 
300,35011.931 
310,35008.746 
320,35008.746 
330,35008.746 
340,35008.746 
350,35008.746 
360,35008.746 
370,35008.746 
380,35008.746 
390,35008.746 
400,35008.746 
407,35008.746 
