time,connect,request 
0,9.704030612244894,25.661045918367336 
10,1.6850430107526886,17.866170103092777 
20,1.741174757281553,18.038978260869552 
30,1.4550921985815606,18.718450000000022 
40,1.4383412698412699,19.957723342939474 
50,1.9734899328859057,20.478952830188696 
60,1.3961704545454545,20.275328031809146 
70,1.3469715447154482,20.611835069444435 
80,1.4493307392996102,20.127461778471137 
90,1.7352197802197806,23.812242897727298 
100,1.4732441176470592,22.418992762364315 
110,1.3980139860139853,23.617655696202533 
120,1.3019565217391322,27.79121806853585 
130,1.3671723300970893,29.984761036468292 
140,1.455607843137255,30.96575300647546 
150,1.46789268292683,39.38901166965888 
160,1.6042745098039215,53.461749999999974 
170,1.636145956607494,41.5497437145174 
180,1.5625358565737058,46.59623945783142 
190,1.3701940850277259,77.4081093410574 
200,10.61111764705882,737.6730095518006 
210,1.3922109500805124,829.4351764705887 
220,1.284336512261581,942.4639954954944 
230,1.2869520547945184,1123.6827622950818 
240,1.4416086956521759,1023.6921285455624 
250,1.455151589242056,1063.0204827586208 
260,1.415418987341773,1065.547313568981 
270,1.455957665903888,997.0863208245222 
280,1.375158550396376,1000.2836794666666 
290,1.8150675526024367,950.5349116465878 
300,1.4174896480331278,914.49386183897 
310,1.362771060455896,863.0480531093962 
320,1.611392708333333,918.0010502873545 
330,1.437821917808218,653.8272343541952 
340,1.4549505494505504,54.14164109347445 
350,1.5545141700404854,39.414125809435625 
360,1.5991503496503507,29.451397727272752 
370,1.4218494983277594,16.931554794520533 
380,1.3758414239482188,17.331397034596375 
390,1.3089819494584853,16.572155025553656 
400,1.30235593220339,12.802780303030305 
407,0,9.305220338983052 
