time,sentpackets@tsung_controller@ip-172-31-16-50 
10,140 
20,48.0 
30,76.0 
40,115.0 
50,134.0 
60,148.0 
70,63.0 
80,301.0 
90,456.0 
100,226.0 
110,441.0 
120,96.0 
130,774.0 
140,115.0 
150,93.0 
160,436.0 
170,65.0 
180,65.0 
190,249.0 
200,323.0 
210,94.0 
220,153.0 
227,821.0 
