time,size_sent,size_rcv 
0,15.81015625,16.09609375 
10,19.89453125,19.9109375 
20,28.64375,28.7296875 
30,46.78046875,46.7203125 
40,63.69453125,63.58359375 
50,80.62890625,80.61328125 
60,92.2109375,92.12734375 
70,109.5953125,109.29765625 
80,126.5234375,126.19296875 
90,141.82109375,141.58515625 
100,182.35625,182.478125 
110,198.8234375,198.99375 
120,282.38828125,281.64765625 
130,304.646875,303.67265625 
140,315.88984375,312.13828125 
150,390.5640625,383.41640625 
160,408.13203125,400.8515625 
170,416.2359375,408.92578125 
180,425.9515625,418.61484375 
190,438.9484375,431.53359375 
200,451.878125,444.45234375 
210,458.3796875,450.91171875 
220,516.8046875,478.85625 
227,533.0421875,485.85625 
