time,sentpackets@tsung_controller@ip-172-31-16-50 
10,140 
20,140 
30,140 
40,140 
50,140 
60,148 
70,148 
80,301 
90,456 
100,456 
110,456 
120,456 
130,774 
140,774 
150,774 
160,774 
170,774 
180,774 
190,774 
200,774 
210,774 
220,774 
227,821 
