time,sentpackets@tsung_controller@ip-172-31-27-7 
10,113 
20,50.0 
30,94.0 
40,134.0 
50,251.0 
60,328.0 
70,452.0 
80,431.0 
90,602.0 
100,652.0 
110,981.0 
120,955.0 
130,1128.0 
140,1213.0 
150,1477.0 
160,1625.0 
170,1893.0 
180,2092.0 
190,2732.0 
200,2819.0 
210,3454.0 
220,4220.0 
230,4708.0 
240,5030.0 
250,3426.0 
260,3753.0 
270,4008.0 
280,3494.0 
290,2062.0 
294,340.0 
