time,connect,request 
0,1.4,2.6 
10,0.8,2.2 
20,1,1.8 
30,1.4,4.2 
40,1.7,8.1 
50,3.2,10.9 
60,3.1,15.7 
70,3.6,11.8 
80,4.3,22.5 
90,4.6,21.2 
100,5.5,33.5 
110,6.7,32.1 
120,7.7,40.6 
130,5.3,38.1 
140,8.8,51.9 
150,9.3,57.6 
160,12.1,63 
170,14.9,70.7 
180,18,80.1 
190,18.5,93.8 
200,21.4,115 
210,23.2,137.2 
220,26.7,154.4 
230,30.5,165.2 
240,8.3,136.7 
250,0,138.7 
260,0,159.7 
270,0,153 
280,0,87.4 
290,0,25.9 
294,0,0 
