time,page 
0,263.769 
10,263.769 
20,263.769 
30,1555.668 
40,1555.668 
50,1555.668 
60,5643.47 
70,8670.023 
80,8670.023 
90,12203.283 
100,21460.83 
110,24058.363 
120,30245.288 
130,30245.288 
140,38821.088 
150,46526.389 
160,48111.247 
170,49934.078 
180,49934.078 
190,49934.078 
200,49934.078 
210,49934.078 
220,49934.078 
230,49934.078 
240,52141.209 
250,54427.475 
260,58939.968 
270,61794.42 
280,65139.605 
290,70250.445 
300,73631.776 
310,75677.414 
320,77909.007 
330,81889.624 
340,85597.713 
