time,users,connected 
0,3,3 
10,8,8 
20,13,12 
30,18,18 
40,18,18 
50,24,24 
60,26,26 
70,27,27 
80,22,23 
90,16,16 
100,13,13 
110,7,7 
120,7,7 
130,4,4 
140,4,4 
