time,502,200,500,302 
390,26.7,268.9,0.3,83 
400,66.4,278.9,0.5,84.6 
410,86.5,288.2,17.1,70.4 
420,140,263.4,25.1,67.9 
430,108.1,262.7,29,66 
440,32.4,316.6,39.7,28.8 
450,0,324.3,48,9.5 
460,0,288,44.9,8 
470,0,267.3,39.9,8 
480,0,128,39.1,4 
