time,freemem@tsung_controller@ip-172-31-17-202 
0,3525.02734375 
10,3525.140625 
20,3525.1796875 
30,3525.1796875 
40,3525.1796875 
50,3525.1796875 
60,3525.1796875 
70,3525.1796875 
80,3525.1796875 
90,3525.1796875 
100,3525.1796875 
110,3525.1796875 
120,3525.1796875 
130,3525.1796875 
140,3525.1796875 
150,3525.1796875 
160,3525.1796875 
170,3525.1796875 
180,3525.1796875 
190,3525.1796875 
200,3525.1796875 
210,3525.1796875 
220,3525.1796875 
230,3525.1796875 
240,3525.1796875 
250,3525.1796875 
260,3525.1796875 
270,3525.1796875 
280,3525.1796875 
290,3525.1796875 
300,3525.1796875 
310,3525.1796875 
320,3525.1796875 
330,3525.1796875 
340,3525.1796875 
350,3525.1796875 
360,3525.1796875 
370,3525.1796875 
380,3525.1796875 
390,3525.1796875 
400,3525.1796875 
410,3525.1796875 
420,3525.1796875 
430,3525.1796875 
440,3525.1796875 
450,3525.1796875 
460,3525.1796875 
470,3525.1796875 
480,3525.1796875 
