time,page 
0,215.413 
10,215.413 
20,310.835 
30,310.835 
40,310.835 
50,310.835 
60,310.835 
70,310.835 
80,310.835 
90,310.835 
100,428.337 
110,428.337 
120,428.337 
130,428.337 
140,428.337 
150,428.337 
160,428.337 
170,428.337 
180,428.337 
190,428.337 
200,428.337 
210,428.337 
220,428.337 
230,428.337 
240,428.337 
250,428.337 
260,428.337 
270,428.337 
280,1148.986 
290,1148.986 
300,1148.986 
310,1148.986 
320,1148.986 
330,1148.986 
340,1148.986 
350,1148.986 
360,1512.54 
370,2162.927 
380,3798.489 
390,4713.789 
400,4713.789 
410,4767.428 
420,5186.071 
430,5186.071 
440,5186.071 
450,5186.071 
460,5186.071 
470,5186.071 
480,5186.071 
