time,cpu@tsung_controller@ip-172-31-17-202 
0,2.5801736357193477 
10,0.5994005994005994 
20,0.0 
30,0.30060120240480964 
40,0.3003003003003003 
50,0.6006006006006006 
60,1.001001001001001 
70,3.996003996003996 
80,0.6024096385542169 
90,1.0 
100,0.7021063189568706 
110,0.8056394763343404 
120,1.0070493454179255 
130,1.5060240963855422 
140,1.3052208835341366 
150,1.9095477386934674 
160,1.417004048582996 
170,2.3255813953488373 
180,2.414486921529175 
190,2.3421588594704685 
200,4.954499494438827 
210,3.353658536585366 
220,4.527162977867203 
230,4.550050556117291 
240,5.273833671399594 
250,7.339449541284404 
260,6.458123107971746 
270,6.741573033707865 
280,7.926829268292683 
290,8.036622583926754 
300,9.552845528455284 
310,10.499490316004078 
320,11.823647294589177 
330,12.474645030425965 
340,12.474437627811861 
350,12.061855670103093 
360,12.538540596094553 
370,14.747474747474747 
380,14.939024390243901 
390,17.831813576494426 
400,15.163934426229508 
410,18.069815195071868 
420,15.09433962264151 
430,16.822429906542055 
440,17.09577754891864 
450,12.59029927760578 
460,11.122554067971164 
470,9.607438016528926 
480,9.562563580874874 
