time,connect,request 
0,19.261,107.065 
10,73.211,107.065 
20,73.211,310.835 
30,73.211,310.835 
40,73.211,310.835 
50,73.211,310.835 
60,73.211,310.835 
70,73.211,310.835 
80,73.211,310.835 
90,73.211,310.835 
100,408.176,428.337 
110,408.176,428.337 
120,408.176,428.337 
130,408.176,428.337 
140,408.176,428.337 
150,408.176,428.337 
160,408.176,428.337 
170,408.176,428.337 
180,408.176,428.337 
190,408.176,428.337 
200,408.176,428.337 
210,408.176,428.337 
220,408.176,428.337 
230,408.176,428.337 
240,408.176,428.337 
250,408.176,428.337 
260,408.176,428.337 
270,408.176,428.337 
280,533.445,925.399 
290,563.983,925.399 
300,563.983,925.399 
310,563.983,925.399 
320,563.983,925.399 
330,563.983,925.399 
340,563.983,925.399 
350,563.983,925.399 
360,620.315,1067.553 
370,620.315,1067.553 
380,620.315,1327.361 
390,620.315,1775.194 
400,620.315,1775.194 
410,620.315,1775.194 
420,620.315,1818.483 
430,620.315,1818.483 
440,620.315,1818.483 
450,620.315,1818.483 
460,620.315,1818.483 
470,620.315,1818.483 
480,620.315,1818.483 
