time,connect,request 
0,1,2.2 
10,0.6,1.2 
20,1.7,3.3 
30,1.5,4.7 
40,3.4,9.1 
50,2.7,7.8 
60,3,10.3 
70,4.8,14.5 
80,5.8,23.5 
90,4.6,15.1 
100,6.8,26 
110,8.1,29.3 
120,8.7,33.8 
130,8.2,34.1 
140,10.8,37 
150,14.2,47.9 
160,16.8,59.4 
170,18.6,58.1 
180,19.7,74.3 
190,25.6,91.4 
200,23.1,101.8 
210,29.8,109.9 
220,28.8,116.8 
230,36.2,130 
240,38.2,162.5 
250,45.2,164.1 
260,50.9,196.7 
270,53.2,206.3 
280,55.3,209 
290,58.4,255.2 
300,66.2,282.3 
310,69.4,262.1 
320,82.9,298.7 
330,92.6,329.9 
340,90.1,338.6 
350,78.4,348.9 
360,90.9,350.6 
370,95.1,370 
380,105,340.4 
390,108.1,378.9 
400,109.8,430.4 
410,117.7,462.2 
420,136.3,496.5 
430,144.6,465.8 
440,71.6,417.6 
450,48.1,381.8 
460,39.5,340.9 
470,31.1,315.2 
480,35.2,171.1 
