time,connect,request 
0,0.941,14.196 
10,0.941,14.196 
20,0.941,12.687 
30,0.941,6.821 
40,0.829,6.167 
50,0.829,6.167 
60,0.776,6.167 
70,0.712,5.947 
80,0.704,5.947 
90,0.704,5.947 
100,0.69,5.947 
110,0.69,5.947 
120,0.69,5.947 
130,0.69,5.947 
140,0.69,5.947 
150,0.69,5.947 
160,0.69,5.947 
170,0.69,5.947 
180,0.687,5.947 
190,0.637,5.947 
200,0.637,5.947 
210,0.637,5.947 
220,0.637,5.947 
230,0.637,5.947 
240,0.618,5.947 
250,0.603,5.947 
260,0.603,5.947 
270,0.576,5.947 
280,0.576,5.947 
290,0.576,5.947 
300,0.576,5.947 
310,0.563,5.947 
320,0.563,5.947 
330,0.563,5.947 
340,0.563,5.947 
350,0.563,5.947 
360,0.563,5.947 
370,0.563,5.947 
380,0.563,5.947 
390,0.552,0.385 
400,0.536,0.385 
410,0.536,0.383 
420,0.495,0.383 
430,0.495,0.383 
440,0.495,0.372 
450,0.495,0.372 
460,0.495,0.372 
470,0.495,0.372 
480,0.495,0.372 
