time,page 
0,19.347 
10,17.601 
20,16.37 
30,15.0 
40,15.0 
50,15.0 
60,11.884 
70,11.884 
80,11.884 
90,11.884 
100,11.884 
110,11.884 
120,11.884 
130,11.884 
140,11.344 
150,11.344 
160,11.344 
170,11.344 
180,11.179 
190,11.179 
200,11.179 
210,11.179 
220,11.179 
230,10.336 
240,10.336 
250,10.336 
260,10.336 
270,10.336 
280,10.336 
290,10.336 
300,10.336 
310,10.336 
320,10.336 
330,10.336 
340,10.336 
350,10.336 
360,10.336 
370,10.336 
380,10.336 
390,0.448 
400,0.448 
410,0.417 
420,0.417 
430,0.417 
440,0.417 
450,0.417 
460,0.417 
470,0.417 
480,0.417 
