time,sentpackets@tsung_controller@ip-172-31-31-18 
10,671 
20,786.0 
30,760.0 
40,1449.0 
50,1734.0 
60,1581.0 
70,2176.0 
80,2490.0 
90,2648.0 
100,3430.0 
110,3963.0 
120,3773.0 
130,4505.0 
140,4784.0 
150,4643.0 
160,4795.0 
170,5533.0 
180,5730.0 
190,5989.0 
200,5822.0 
210,6289.0 
220,7212.0 
230,7194.0 
240,7477.0 
250,8375.0 
260,8339.0 
270,8790.0 
280,8960.0 
290,8991.0 
300,9388.0 
310,10047.0 
320,10363.0 
330,10507.0 
340,5965.0 
350,5484.0 
360,5215.0 
370,3727.0 
380,3285.0 
390,3393.0 
400,3.4e3 
410,1876.0 
412,369.0 
