time,connect,request 
0,8.2,15.3 
10,10.4,19 
20,11.6,23.3 
30,13.4,32.6 
40,14.9,40.3 
50,14,39.4 
60,21.3,47.8 
70,24.7,52.3 
80,23.8,52.7 
90,29.4,71.8 
100,42.8,88.7 
110,42.8,82.7 
120,43.3,83.1 
130,52.2,104.3 
140,53.6,105 
150,50,97.3 
160,60.6,120.4 
170,66.1,126.1 
180,65,133 
190,63.7,134.8 
200,71,134.1 
210,85,156.5 
220,86.1,153.9 
230,97.5,161.4 
240,100.5,167.1 
250,109.2,180 
260,113.8,189 
270,113,186.3 
280,115.4,184.8 
290,124.6,199.7 
300,131.7,217 
310,132.8,220.6 
320,136.1,224.1 
330,82.3,134.6 
340,53.9,107 
350,48.9,106.9 
360,26.5,80.7 
370,28.8,67.1 
380,29.5,65.1 
390,31.3,60.3 
400,10.6,41.9 
410,0.5,11.6 
412,0,0.5 
