time,page 
0,39.87956790123456 
10,183.5802596153846 
20,188.0193247863249 
30,83.70037373737377 
40,65.24116078431372 
50,138.48508267716537 
60,531.7783843648208 
70,1204.8690112044821 
80,2634.839772727273 
90,2724.246180698149 
100,2596.5573354632593 
110,2825.946136134454 
120,2591.95775510204 
130,2287.03482441701 
140,2114.5673342391274 
150,2391.5398821839094 
160,1894.4228122065726 
170,1738.2701053203043 
180,1690.9839747102228 
190,1786.856331539289 
200,1650.4587210256407 
210,1441.2001074889897 
220,1347.0402850637508 
230,1426.5177500000004 
240,1383.6315901639355 
250,1192.1602416158569 
260,1187.627628880867 
270,1167.4393491124256 
280,1193.4566606498151 
290,1110.3712451178478 
300,985.2111510383897 
310,1040.8478481250017 
320,954.0800372860656 
330,1457.791829205806 
340,1570.5316962616812 
350,1475.6257072029953 
360,2026.110130111526 
370,1641.2222622950824 
380,87.98706912442388 
390,117.42755721393027 
400,20.628704057279244 
410,11.19608620689654 
412,9.882200000000001 
