time,recvpackets@tsung_controller@ip-172-31-31-18 
10,623 
20,795.0 
30,757.0 
40,1420.0 
50,1692.0 
60,1551.0 
70,2166.0 
80,2453.0 
90,2762.0 
100,3420.0 
110,3770.0 
120,3579.0 
130,4254.0 
140,4498.0 
150,4328.0 
160,4519.0 
170,5157.0 
180,5209.0 
190,5364.0 
200,5360.0 
210,5754.0 
220,6425.0 
230,6540.0 
240,6868.0 
250,7560.0 
260,7499.0 
270,7868.0 
280,7996.0 
290,8044.0 
300,8359.0 
310,8949.0 
320,9198.0 
330,9330.0 
340,4976.0 
350,4280.0 
360,4107.0 
370,2999.0 
380,2698.0 
390,2741.0 
400,2866.0 
410,1434.0 
412,239.0 
