time,size_sent,size_rcv 
0,66.396875,64.9578125 
10,80.43046875,78.80078125 
20,104.6359375,104.22109375 
30,165.74296875,172.33046875 
40,222.08046875,225.15 
50,211.18046875,217.15625 
60,267.55703125,245.08515625 
70,306.36171875,302.128125 
80,329.33984375,307.92734375 
90,383.07890625,343.1796875 
100,444.80234375,403.68203125 
110,413.32890625,358.578125 
120,418.4796875,371.24296875 
130,436.06640625,457.41796875 
140,441.65078125,437.08984375 
150,422.665625,434.528125 
160,481.39140625,514.3921875 
170,482.18671875,512.48125 
180,504.13671875,517.896875 
190,478.13203125,519.42734375 
200,461.08125,548.18671875 
210,509.5046875,548.9265625 
220,486.7046875,565.28046875 
230,507.090625,588.42265625 
240,509.07421875,642.784375 
250,547.01796875,641.53203125 
260,570.13515625,674.66796875 
270,526.35859375,637.14921875 
280,534.68828125,646.35078125 
290,555.16640625,706.415625 
300,594.50390625,752.3390625 
310,593.271875,738.77734375 
320,607.90859375,750.23359375 
330,425.09765625,580.95390625 
340,333.70390625,586.4140625 
350,333.91796875,597.4703125 
360,275.3484375,493.22109375 
370,153.1625,544.6015625 
380,191.45859375,443.0140625 
390,182.15078125,436.7484375 
400,141.29296875,150.64296875 
410,54.53125,14.3484375 
412,4.04375,0.51171875 
