time,page 
0,227.986 
10,980.956 
20,1873.968 
30,1873.968 
40,1873.968 
50,1873.968 
60,1925.344 
70,3225.251 
80,6358.834 
90,9146.733 
100,10304.599 
110,10308.783 
120,10308.783 
130,10308.783 
140,10308.783 
150,10308.783 
160,10308.783 
170,10308.783 
180,10308.783 
190,10308.783 
200,10308.783 
210,10308.783 
220,10308.783 
230,10308.783 
240,10308.783 
250,10308.783 
260,10308.783 
270,10308.783 
280,10308.783 
290,10308.783 
300,10308.783 
310,10308.783 
320,10308.783 
330,10308.783 
340,10308.783 
350,10308.783 
360,10308.783 
370,10308.783 
380,10308.783 
390,10308.783 
400,10308.783 
410,10308.783 
412,10308.783 
