time,load@tsung_controller@ip-172-31-31-18 
0,0.01171875 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.078125 
100,0.0703125 
110,0.12890625 
120,0.109375 
130,0.23828125 
140,0.19921875 
150,0.171875 
160,0.140625 
170,0.12109375 
180,0.1015625 
190,0.08984375 
200,0.0703125 
210,0.140625 
220,0.12109375 
230,0.1015625 
240,0.078125 
250,0.0703125 
260,0.05859375 
270,0.12890625 
280,0.109375 
290,0.08984375 
300,0.078125 
310,0.0703125 
320,0.05859375 
330,0.12109375 
340,0.1015625 
350,0.08984375 
360,0.0703125 
370,0.05859375 
380,0.05078125 
390,0.0390625 
400,0.0390625 
410,0.03125 
412,0.01953125 
