time,connect,request 
0,13.975,322.692 
10,13.975,322.692 
20,13.975,322.692 
30,13.975,322.692 
40,26.016,322.692 
50,26.016,322.692 
60,26.016,322.692 
70,26.016,922.078 
80,26.016,922.078 
90,26.016,1616.022 
100,26.016,3077.988 
110,26.016,3077.988 
120,27.411,3077.988 
130,27.411,3077.988 
140,34.653,3077.988 
150,34.653,19808.696 
160,34.653,19808.696 
170,42.065,19808.696 
180,42.065,19808.696 
190,42.065,19808.696 
200,42.065,19808.696 
210,42.065,19808.696 
220,42.065,19808.696 
230,42.065,19808.696 
240,42.065,19808.696 
250,42.065,19808.696 
260,42.065,19808.696 
270,42.065,19808.696 
280,42.065,19808.696 
290,42.065,19808.696 
300,42.065,19808.696 
310,57.531,19808.696 
320,57.531,24519.909 
330,57.531,35633.158 
340,57.531,35633.158 
350,57.531,35633.158 
360,57.531,35633.158 
370,57.531,35633.158 
380,57.531,35633.158 
390,57.531,35633.158 
400,57.531,35633.158 
410,57.531,35633.158 
420,57.531,60005.61 
430,57.531,60005.61 
440,57.531,60005.61 
450,57.531,60005.61 
