time,recvpackets@tsung_controller@ip-172-31-19-35 
10,606 
20,973 
30,973 
40,1350 
50,1648 
60,1648 
70,2309 
80,2781 
90,2989 
100,3377 
110,3680 
120,3968 
130,4293 
140,4706 
150,4772 
160,4956 
170,4994 
180,5464 
190,5928 
200,5938 
210,5938 
220,6636 
230,6636 
240,7025 
250,7998 
260,8024 
270,8024 
280,8403 
290,8657 
300,8657 
310,8657 
320,8657 
330,8657 
340,8657 
350,8657 
360,8657 
370,8657 
380,8657 
390,8657 
400,8657 
410,8657 
420,8657 
430,8657 
440,8657 
450,8657 
