time,load@tsung_controller@ip-172-31-19-35 
0,0.0 
10,0.0 
20,0.078125 
30,0.078125 
40,0.078125 
50,0.078125 
60,0.078125 
70,0.078125 
80,0.078125 
90,0.078125 
100,0.078125 
110,0.078125 
120,0.078125 
130,0.078125 
140,0.078125 
150,0.078125 
160,0.078125 
170,0.12109375 
180,0.12109375 
190,0.16015625 
200,0.16015625 
210,0.16015625 
220,0.16015625 
230,0.16015625 
240,0.16015625 
250,0.16015625 
260,0.19140625 
270,0.30859375 
280,0.30859375 
290,0.30859375 
300,0.33984375 
310,0.33984375 
320,0.33984375 
330,0.33984375 
340,0.33984375 
350,0.33984375 
360,0.33984375 
370,0.33984375 
380,0.33984375 
390,0.33984375 
400,0.33984375 
410,0.33984375 
420,0.33984375 
430,0.33984375 
440,0.33984375 
450,0.33984375 
